id,datetime,sentiment,text,tokens...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247130573010840000,6/04/2020 11:54,0.541666667,USA STRONG!,usa,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247130744260080000,6/04/2020 11:55,0.5,LIGHT AT THE END OF THE TUNNEL!,light,at,the,end,of,the,tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247149300175580000,6/04/2020 13:08,-0.319809704,"Advertising in the Failing New York Times is WAY down. Washington Post is not much better. I canâ€™t say whether this is because they are Fake News sources of information, to a level that few can understand, or the Virus is just plain beating them up. Fake News is bad for America!",advertising,in,the,failing,new,york,times,is,way,down,washington,post,is,not,much,better,i,cant,say,whether,this,is,because,they,are,fake,news,sources,of,information,to,a,level,that,few,can,understand,or,the,virus,is,just,plain,beating,them,up,fake,news,is,bad,for,america,,,,,,,
1247185910673950000,6/04/2020 15:34,-0.1,"Joe Biden wanted the date for the Democrat National Convention moved to a later time period. Now he wants a â€œVirtualâ€ Convention, one where he doesnâ€™t have to show up. Gee, I wonder why? Also, what ever happened to that phone call he told the Fake News he wanted to make to me?",joe,biden,wanted,the,date,for,the,democrat,national,convention,moved,to,a,later,time,period,now,he,wants,a,virtual,convention,one,where,he,doesnt,have,to,show,up,gee,i,wonder,why,also,what,ever,happened,to,that,phone,call,he,told,the,fake,news,he,wanted,to,make,to,me,,,,,,
1247230728045230000,6/04/2020 18:32,0,https://t.co/GIzwKSbuuS,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247268841845140000,6/04/2020 21:03,0.5625,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,congratulations,to,state,representative,karen,whitsett,of,michigan,so,glad,you,are,getting,better,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247274306213720000,6/04/2020 21:25,0,White House news conference at 5:45 P.M. Eastern. Thank you!,white,house,news,conference,at,545,pm,eastern,thank,you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247315619206260000,7/04/2020 0:09,0.625,"The Wisconsin Supreme Court ruled that tomorrowâ€™s election will proceed as scheduled. VOTE for Justice Daniel Kelly tomorrow, and be safe! https://t.co/rYkcxaae1k",the,wisconsin,supreme,court,ruled,that,tomorrows,election,will,proceed,as,scheduled,vote,for,justice,daniel,kelly,tomorrow,and,be,safe,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247315718217050000,7/04/2020 0:10,0,https://t.co/e3wBhSwDx7,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247315888715560000,7/04/2020 0:10,0,https://t.co/JIkrIczC8o,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247366539365480000,7/04/2020 3:32,0,https://t.co/oUFOV2HQLo,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247368253367860000,7/04/2020 3:39,1,Great job being done by Dr. Nicole Saphier on @FoxNews!,great,job,being,done,by,dr,nicole,saphier,on,@foxnews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247382518376140000,7/04/2020 4:35,-0.065777778,"Vote today, Tuesday, for highly respected Republican, Justice Daniel Kelly. Tough on Crime, loves your Military, Vets, Farmers, &amp; will save your 2nd Amendment. A BIG VOTE! https://t.co/1FPYjzZCoH",vote,today,tuesday,for,highly,respected,republican,justice,daniel,kelly,tough,on,crime,loves,your,military,vets,farmers,&,will,save,your,2nd,amendment,a,big,vote,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247540701291630000,7/04/2020 15:04,0.201587302,"The W.H.O. really blew it. For some reason, funded largely by the United States, yet very China centric. We will be giving that a good look. Fortunately I rejected their advice on keeping our borders open to China early on. Why did they give us such a faulty recommendation?",the,who,really,blew,it,for,some,reason,funded,largely,by,the,united,states,yet,very,china,centric,we,will,be,giving,that,a,good,look,fortunately,i,rejected,their,advice,on,keeping,our,borders,open,to,china,early,on,why,did,they,give,us,such,a,faulty,recommendation,,,,,,,,,,
1247545358705660000,7/04/2020 15:22,-0.408333333,"Why didnâ€™t the I.G., who spent 8 years with the Obama Administration (Did she Report on the failed H1N1 Swine Flu debacle where 17,000 people died?), want to talk to the Admirals, Generals, V.P. &amp; others in charge, before doing her report. Another Fake Dossier!",why,didnt,the,ig,who,spent,8,years,with,the,obama,administration,did,she,report,on,the,failed,h1n1,swine,flu,debacle,where,17000,people,died,want,to,talk,to,the,admirals,generals,vp,&,others,in,charge,before,doing,her,report,another,fake,dossier,,,,,,,,,,,,,,
1247546362473970000,7/04/2020 15:26,0,"Wisconsin, get out and vote NOW for Justice Daniel Kelly. Protect your 2nd Amendment!",wisconsin,get,out,and,vote,now,for,justice,daniel,kelly,protect,your,2nd,amendment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247615892894220000,7/04/2020 20:03,0.147564935,"Just had a conf call w/ major lenders discussing our Great Small Businesses &amp; the #PPPloan. I ask every company, big &amp; small, making announcements about innovative contributions, hiring new workers, or looking to overcome setbacks to share your stories with #AmericaWorksTogether! https://t.co/zfEy14aJ86",just,had,a,conf,call,w,major,lenders,discussing,our,great,small,businesses,&,the,#ppploan,i,ask,every,company,big,&,small,making,announcements,about,innovative,contributions,hiring,new,workers,or,looking,to,overcome,setbacks,to,share,your,stories,with,#americaworkstogether,http://...,,,,,,,,,,,,,,,,
1247624946005800000,7/04/2020 20:39,0,https://t.co/GIzwKSbuuS,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247631178959660000,7/04/2020 21:03,0,White House news conference at 5:30 P.M. Eastern. Thank you!,white,house,news,conference,at,530,pm,eastern,thank,you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247636107052840000,7/04/2020 21:23,0,Will be interviewed by @SeanHannity tonight at 9:00 P.M. Eastern on @FoxNews. Look forward to it.,will,be,interviewed,by,@seanhannity,tonight,at,900,pm,eastern,on,@foxnews,look,forward,to,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247637743011630000,7/04/2020 21:29,0,https://t.co/2VsBBtXpfg,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247656256741010000,7/04/2020 22:43,0,https://t.co/fiorkR8wtn,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247656321115180000,7/04/2020 22:43,0,https://t.co/nyajxA52Fs,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247858593740830000,8/04/2020 12:07,0.505681818,â€œThe number of New Yorkers admitted to hospitals has dropped.â€ @ainsleyearhardt @foxandfriends  Good news!,the,number,of,new,yorkers,admitted,to,hospitals,has,dropped,@ainsleyearhardt,@foxandfriends,good,news,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247861952736520000,8/04/2020 12:20,-0.036458333,"Republicans should fight very hard when it comes to state wide mail-in voting. Democrats are clamoring for it. Tremendous potential for voter fraud, and for whatever reason,  doesnâ€™t work out well for Republicans. @foxandfriends",republicans,should,fight,very,hard,when,it,comes,to,state,wide,mail-in,voting,democrats,are,clamoring,for,it,tremendous,potential,for,voter,fraud,and,for,whatever,reason,doesnt,work,out,well,for,republicans,@foxandfriends,,,,,,,,,,,,,,,,,,,,,,,,,
1247868300647960000,8/04/2020 12:46,0,Will be immediately sending 100 Ventilators to Colorado at the request of Senator Gardner! https://t.co/Nj4EPxfZl6,will,be,immediately,sending,100,ventilators,to,colorado,at,the,request,of,senator,gardner,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247897589996900000,8/04/2020 14:42,-0.12,"The Radical Left Democrats have gone absolutely crazy that I am doing daily Presidential News Conferences. They actually want me to STOP! They used to complain that I am not doing enough of them, now they complain that I â€œshouldnâ€™t be allowed to do them.â€ They tried to shame.....",the,radical,left,democrats,have,gone,absolutely,crazy,that,i,am,doing,daily,presidential,news,conferences,they,actually,want,me,to,stop,they,used,to,complain,that,i,am,not,doing,enough,of,them,now,they,complain,that,i,shouldnt,be,allowed,to,do,them,they,tried,to,shame,,,,,,,,,,
1247897591611680000,8/04/2020 14:42,-0.172727273,"...the Fake News Media into not covering them, but that effort failed because the ratings are through the roof according to, of all sources, the Failing New York Times, â€œMonday Night Football, Bachelor Finaleâ€ type numbers (&amp; sadly, they get it $FREE). Trump Derangement Syndrome!",the,fake,news,media,into,not,covering,them,but,that,effort,failed,because,the,ratings,are,through,the,roof,according,to,of,all,sources,the,failing,new,york,times,monday,night,football,bachelor,finale,type,numbers,&,sadly,they,get,it,free,trump,derangement,syndrome,,,,,,,,,,,,,,
1247899471934930000,8/04/2020 14:49,0.190208333,"Once we OPEN UP OUR GREAT COUNYRY, and it will be sooner rather than later, the horror of the Invisible Enemy, except for those that sadly lost a family member or friend, must be quickly forgotten. Our Economy will BOOM, perhaps like never before!!!",once,we,open,up,our,great,counyry,and,it,will,be,sooner,rather,than,later,the,horror,of,the,invisible,enemy,except,for,those,that,sadly,lost,a,family,member,or,friend,must,be,quickly,forgotten,our,economy,will,boom,perhaps,like,never,before,,,,,,,,,,,,,,,
1247900240155290000,8/04/2020 14:52,0.190208333,"Once we OPEN UP OUR GREAT COUNTRY, and it will be sooner rather than later, the horror of the Invisible Enemy, except for those that sadly lost a family member or friend, must be quickly forgotten. Our Economy will BOOM, perhaps like never before!!!",once,we,open,up,our,great,country,and,it,will,be,sooner,rather,than,later,the,horror,of,the,invisible,enemy,except,for,those,that,sadly,lost,a,family,member,or,friend,must,be,quickly,forgotten,our,economy,will,boom,perhaps,like,never,before,,,,,,,,,,,,,,,
1247908643527400000,8/04/2020 15:26,0,FLATTENING OF THE CURVE!,flattening,of,the,curve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247914464319500000,8/04/2020 15:49,0.138888889,"Bernie Sanders is OUT! Thank you to Elizabeth Warren. If not for her, Bernie would have won almost every state on Super Tuesday! This ended just like the Democrats &amp; the DNC wanted, same as the Crooked Hillary fiasco. The Bernie people should come to the Republican Party, TRADE!",bernie,sanders,is,out,thank,you,to,elizabeth,warren,if,not,for,her,bernie,would,have,won,almost,every,state,on,super,tuesday,this,ended,just,like,the,democrats,&,the,dnc,wanted,same,as,the,crooked,hillary,fiasco,the,bernie,people,should,come,to,the,republican,party,trade,,,,,,,,,,
1247919539809120000,8/04/2020 16:09,0.308333333,"Wow, Bernie is unwilling to give up his delegates, and wants more of them! Whatâ€™s that all about?",wow,bernie,is,unwilling,to,give,up,his,delegates,and,wants,more,of,them,whats,that,all,about,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247920239045680000,8/04/2020 16:12,0.3125,Canâ€™t see AOC plus 3 supporting Sleepy Joe!,cant,see,aoc,plus,3,supporting,sleepy,joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247950299408490000,8/04/2020 18:11,0.479166667,"Extraordinary times require even closer cooperation between friends. Thank you India and the Indian people for the decision on HCQ. Will not be forgotten! Thank you Prime Minister @NarendraModi for your strong leadership in helping not just India, but humanity, in this fight!",extraordinary,times,require,even,closer,cooperation,between,friends,thank,you,india,and,the,indian,people,for,the,decision,on,hcq,will,not,be,forgotten,thank,you,prime,minister,@narendramodi,for,your,strong,leadership,in,helping,not,just,india,but,humanity,in,this,fight,,,,,,,,,,,,,,,,
1247986878307070000,8/04/2020 20:37,0,White House news conference at 5:30 P.M. Eastern. Thank you!,white,house,news,conference,at,530,pm,eastern,thank,you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247990240536670000,8/04/2020 20:50,1,"Wishing a HAPPY PASSOVER to those celebrating in the United States, Israel, and around the world! https://t.co/83odnD9yvh",wishing,a,happy,passover,to,those,celebrating,in,the,united,states,israel,and,around,the,world,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248020003615450000,8/04/2020 22:48,0,https://t.co/DKY3UPeyak,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248026598860880000,8/04/2020 23:15,0.266666667,"This morning, 450,000 protective suits landed in Dallas, Texas. This was made possible because of the partnership of two great American companiesâ€”DuPont and FedExâ€”and our friends in Vietnam. Thank you! @DuPont_News @FedEx https://t.co/8yhG6tYnQW",this,morning,450000,protective,suits,landed,in,dallas,texas,this,was,made,possible,because,of,the,partnership,of,two,great,american,companiesdupont,and,fedexand,our,friends,in,vietnam,thank,you,@dupontnews,@fedex,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,
1248031484532920000,8/04/2020 23:34,0.3,"Absentee Ballots are a great way to vote for the many senior citizens, military, and others who canâ€™t get to the polls on Election Day. These ballots are very different from 100% Mail-In Voting, which is â€œRIPE for FRAUD,â€ and shouldnâ€™t be allowed!",absentee,ballots,are,a,great,way,to,vote,for,the,many,senior,citizens,military,and,others,who,cant,get,to,the,polls,on,election,day,these,ballots,are,very,different,from,100,mail-in,voting,which,is,ripe,for,fraud,and,shouldnt,be,allowed,,,,,,,,,,,,,,,,
1248266439582240000,9/04/2020 15:08,0.156944444,.@OANN  A key CoronaVirus Model is now predicting far fewer deaths than the number shown in earlier models. Thatâ€™s because the American people are doing a great job. Social Distancing etc. Keep going!,@oann,a,key,coronavirus,model,is,now,predicting,far,fewer,deaths,than,the,number,shown,in,earlier,models,thats,because,the,american,people,are,doing,a,great,job,social,distancing,etc,keep,going,,,,,,,,,,,,,,,,,,,,,,,,,,
1248277475928530000,9/04/2020 15:51,0.166666667,"On National Former Prisoner of War Recognition Day, we honor the more than 500,000 American warriors captured while protecting our way of life. We pay tribute to these Patriots for their unwavering and unrelenting spirit! https://t.co/KOI7Qd1pZx",on,national,former,prisoner,of,war,recognition,day,we,honor,the,more,than,500000,american,warriors,captured,while,protecting,our,way,of,life,we,pay,tribute,to,these,patriots,for,their,unwavering,and,unrelenting,spirit,http://...,,,,,,,,,,,,,,,,,,,,,,,
1248319601647240000,9/04/2020 18:39,1,Great News: Prime Minister Boris Johnson has just been moved out of Intensive Care. Get well Boris!!!,great,news,prime,minister,boris,johnson,has,just,been,moved,out,of,intensive,care,get,well,boris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248333612212190000,9/04/2020 19:35,-0.28125,"The Wall Street Journal always â€œforgetsâ€ to mention that the ratings for the White House Press Briefings are â€œthrough the roofâ€ (Monday Night Football, Bachelor Finale, according to @nytimes) &amp; is only way for me to escape the Fake News &amp; get my views across. WSJ is Fake News!",the,wall,street,journal,always,forgets,to,mention,that,the,ratings,for,the,white,house,press,briefings,are,through,the,roof,monday,night,football,bachelor,finale,according,to,@nytimes,&,is,only,way,for,me,to,escape,the,fake,news,&,get,my,views,across,wsj,is,fake,news,,,,,,,,,,
1248410989306850000,10/04/2020 0:42,0.286507937,"I have directed @SecretarySonny to expedite help to our farmers, especially to the smaller farmers who are hurting right now. I expect Secretary Purdue to use all of the funds and authorities at his disposal to make sure that our food supply is stable, strong, and safe....",i,have,directed,@secretarysonny,to,expedite,help,to,our,farmers,especially,to,the,smaller,farmers,who,are,hurting,right,now,i,expect,secretary,purdue,to,use,all,of,the,funds,and,authorities,at,his,disposal,to,make,sure,that,our,food,supply,is,stable,strong,and,safe,,,,,,,,,,,,
1248410991437610000,10/04/2020 0:42,1,"....We will always be there for our Great Farmers, Cattlemen, Ranchers, and Producers!",we,will,always,be,there,for,our,great,farmers,cattlemen,ranchers,and,producers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248472226711530000,10/04/2020 4:45,0,Thank you Erin! https://t.co/m8HRlK6VCY,thank,you,erin,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248474879227090000,10/04/2020 4:56,-0.5625,Thank you Frank. Itâ€™s ABC Fake News. They knew they were wrong when they went with this Hoax of a story! https://t.co/FHkRaW3BTi,thank,you,frank,its,abc,fake,news,they,knew,they,were,wrong,when,they,went,with,this,hoax,of,a,story,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248475288171760000,10/04/2020 4:57,1,Tim Scott is Great! https://t.co/O1Aivbc2yG,tim,scott,is,great,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248571384701370000,10/04/2020 11:19,0.083333333,"Democrats are blocking a 251 Million Dollar funding boost for Small Businesses which will help them keep their employees. It should be for only that reason, with no additions. We should have a big Infrastructure Phase Four with Payroll Tax Cuts &amp; more. Big Economic Bounceback!",democrats,are,blocking,a,251,million,dollar,funding,boost,for,small,businesses,which,will,help,them,keep,their,employees,it,should,be,for,only,that,reason,with,no,additions,we,should,have,a,big,infrastructure,phase,four,with,payroll,tax,cuts,&,more,big,economic,bounceback,,,,,,,,,,,,,
1248574029289610000,10/04/2020 11:30,0.266666667,"This week, in only 4 days, we had the biggest Stock Market increase since 1974. We have a great chance for the really big bounce when the Invisible Enemy is gone!",this,week,in,only,4,days,we,had,the,biggest,stock,market,increase,since,1974,we,have,a,great,chance,for,the,really,big,bounce,when,the,invisible,enemy,is,gone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248574557616770000,10/04/2020 11:32,0.083333333,"Democrats are blocking a 251 Billion Dollar funding boost for Small Businesses which will help them keep their employees. It should be for only that reason, with no additions. We should have a big Infrastructure Phase Four with Payroll Tax Cuts &amp; more. Big Economic Bounceback!",democrats,are,blocking,a,251,billion,dollar,funding,boost,for,small,businesses,which,will,help,them,keep,their,employees,it,should,be,for,only,that,reason,with,no,additions,we,should,have,a,big,infrastructure,phase,four,with,payroll,tax,cuts,&,more,big,economic,bounceback,,,,,,,,,,,,,
1248578583225870000,10/04/2020 11:48,-0.0625,"Congress must go back to DEDUCTIBILITY by businesses if Restaurants, Clubs &amp; Entertaiment is expected to flourish (like never before)!",congress,must,go,back,to,deductibility,by,businesses,if,restaurants,clubs,&,entertaiment,is,expected,to,flourish,like,never,before,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248590616151360000,10/04/2020 12:36,-0.4375,"Not good Gregg, but it is what it is. Have to save the airlines! https://t.co/AeaiLCO9pg",not,good,gregg,but,it,is,what,it,is,have,to,save,the,airlines,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248615335139260000,10/04/2020 14:14,0.125,"Wow, Approval Rating in the Republican Party - 96%. Thank you!",wow,approval,rating,in,the,republican,party,-,96,thank,you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248619884688190000,10/04/2020 14:32,0.8375,HAPPY GOOD FRIDAY TO ALL!,happy,good,friday,to,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248620586663700000,10/04/2020 14:35,0.4375,"The White House Press Conference will take place today at 1:00 P.M., recognizing that it is Good Friday!",the,white,house,press,conference,will,take,place,today,at,100,pm,recognizing,that,it,is,good,friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248620923248200000,10/04/2020 14:36,-0.083333333,"Because the T.V. Ratings for the White House News Conferenceâ€™s are the highest, the Opposition Party (Lamestream Media), the Radical Left, Do Nothing Democrats &amp;, of course, the few remaining RINOâ€™S, are doing everything in their power to disparage &amp; end them. The Peopleâ€™s Voice!",because,the,tv,ratings,for,the,white,house,news,conferences,are,the,highest,the,opposition,party,lamestream,media,the,radical,left,do,nothing,democrats,&,of,course,the,few,remaining,rinos,are,doing,everything,in,their,power,to,disparage,&,end,them,the,peoples,voice,,,,,,,,,,,,,,
1248630671754560000,10/04/2020 15:15,0.4375,The Invisible Enemy will soon be in full retreat!,the,invisible,enemy,will,soon,be,in,full,retreat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248637403893580000,10/04/2020 15:42,-0.136111111,"Nobody wants to say that if Elizabeth Warren gets out of the race before Super Tuesday, Crazy Bernie Sanders wins virtually every state in a blowout...NOT EVEN CLOSE!  I havenâ€™t heard one member of the Fake News Establishment even mention this irrefutable fact. FAKE NEWS!",nobody,wants,to,say,that,if,elizabeth,warren,gets,out,of,the,race,before,super,tuesday,crazy,bernie,sanders,wins,virtually,every,state,in,a,blowoutnot,even,close,i,havent,heard,one,member,of,the,fake,news,establishment,even,mention,this,irrefutable,fact,fake,news,,,,,,,,,,,,,,
1248653185969010000,10/04/2020 16:44,0,https://t.co/HGD0GHUOjt,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249004689322050000,11/04/2020 16:01,0,"â€œTrump did a deal with Japan. A lot of our product goes to Japan, and we are booming in North Dakota.â€ Jim on C Span, Washington Journal. Our Trade Deals will be having a big impact on our Country as they kick in!",trump,did,a,deal,with,japan,a,lot,of,our,product,goes,to,japan,and,we,are,booming,in,north,dakota,jim,on,c,span,washington,journal,our,trade,deals,will,be,having,a,big,impact,on,our,country,as,they,kick,in,,,,,,,,,,,,,,,,
1249042796151010000,11/04/2020 18:33,0.375,"â€œI think the situation is unprecedented, and there is no question about that. Itâ€™s whiplash! The economy was moving forward at a rapid pace in terms of growth, jobs and even wage increases, and all of a sudden the pandemic hit and the....",i,think,the,situation,is,unprecedented,and,there,is,no,question,about,that,its,whiplash,the,economy,was,moving,forward,at,a,rapid,pace,in,terms,of,growth,jobs,and,even,wage,increases,and,all,of,a,sudden,the,pandemic,hit,and,the,,,,,,,,,,,,,,,,
1249042799162510000,11/04/2020 18:33,0.204166667,"....economy was shuttered. This is unprecedented, it is unsettling and challenging but, we will rise to meet the occasion.â€ MACK MCLARTY, Clinton White House Chief of Staff. @LelandVittert @FoxNews Thank you Mack. We will be bigger, better and stronger than ever before!",economy,was,shuttered,this,is,unprecedented,it,is,unsettling,and,challenging,but,we,will,rise,to,meet,the,occasion,mack,mclarty,clinton,white,house,chief,of,staff,@lelandvittert,@foxnews,thank,you,mack,we,will,be,bigger,better,and,stronger,than,ever,before,,,,,,,,,,,,,,,,,
1249045314994080000,11/04/2020 18:43,0.25,"When the Failing @nytimes or Amazon @washingtonpost writes a story saying â€œunnamed sources saidâ€, or any such phrase where a personâ€™s  name is not used, donâ€™t believe them. Most of these unnamed sources donâ€™t exist. They are made up to defame &amp; disparage. They have no â€œsourceâ€...",when,the,failing,@nytimes,or,amazon,@washingtonpost,writes,a,story,saying,unnamed,sources,said,or,any,such,phrase,where,a,persons,name,is,not,used,dont,believe,them,most,of,these,unnamed,sources,dont,exist,they,are,made,up,to,defame,&,disparage,they,have,no,source,,,,,,,,,,,,
1249046469618860000,11/04/2020 18:47,-0.125,....Does anyone ever notice how few quotes from an actual person are given nowadays by the Lamestream Media. Very seldom. The unnamed or anonymous sources are almost always FAKE NEWS.,does,anyone,ever,notice,how,few,quotes,from,an,actual,person,are,given,nowadays,by,the,lamestream,media,very,seldom,the,unnamed,or,anonymous,sources,are,almost,always,fake,news,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249048063618040000,11/04/2020 18:53,0,WE WILL BUILD IT AGAIN!,we,will,build,it,again,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249081971604630000,11/04/2020 21:08,0.5,"Wishing all a safe and blessed Easter Sunday. I will be tuning into Pastor @robertjeffress at https://t.co/roBC6bOARn Church in Dallas, Texas tomorrow morning at 10:20 AM Eastern. https://t.co/wCa7u6qSnl",wishing,all,a,safe,and,blessed,easter,sunday,i,will,be,tuning,into,pastor,@robertjeffress,at,http://...,church,in,dallas,texas,tomorrow,morning,at,1020,am,eastern,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249089038499420000,11/04/2020 21:36,1,Great editorial by @SenRonJohnson! https://t.co/hGmcwI4OSe,great,editorial,by,@senronjohnson,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249092100236460000,11/04/2020 21:48,0.415,"â€œThe President and the Federal Government are doing an excellent job. When they say the death toll isnâ€™t going to be as high as reported, they (the opposition) act like theyâ€™re sad because itâ€™s lower. I think they are (Press Conferences) wonderful.â€ West Virginia Resident, C Span",the,president,and,the,federal,government,are,doing,an,excellent,job,when,they,say,the,death,toll,isnt,going,to,be,as,high,as,reported,they,the,opposition,act,like,theyre,sad,because,its,lower,i,think,they,are,press,conferences,wonderful,west,virginia,resident,c,span,,,,,,,,,,,,
1249093268920460000,11/04/2020 21:53,0.2,"Watching @FoxNews on weekend afternoons is a total waste of time. We now have some great alternatives, like @OANN.",watching,@foxnews,on,weekend,afternoons,is,a,total,waste,of,time,we,now,have,some,great,alternatives,like,@oann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249100658692640000,11/04/2020 22:22,-0.084517045,"So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe, NOT China. This is a first! I wonder what the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs, and obviously want back in. Sad!",so,now,the,fake,news,@nytimes,is,tracing,the,coronavirus,origins,back,to,europe,not,china,this,is,a,first,i,wonder,what,the,failing,new,york,times,got,for,this,one,are,there,any,named,sources,they,were,recently,thrown,out,of,china,like,dogs,and,obviously,want,back,in,sad,,,,,,,
1249101675509370000,11/04/2020 22:27,-0.084517045,"So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe, NOT China. This is a first! I wonder where the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs, and obviously want back in. Sad!",so,now,the,fake,news,@nytimes,is,tracing,the,coronavirus,origins,back,to,europe,not,china,this,is,a,first,i,wonder,where,the,failing,new,york,times,got,for,this,one,are,there,any,named,sources,they,were,recently,thrown,out,of,china,like,dogs,and,obviously,want,back,in,sad,,,,,,,
1249103831994110000,11/04/2020 22:35,0.22,"The Wall Street Journal Editorial Board doesnâ€™t have a clue on how to fight and win. Their views on Tariffs &amp; Trade are losers for the U.S., but winners for other countries, including China. If we followed their standards,  weâ€™d have no Country left. They should love Sleepy Joe!",the,wall,street,journal,editorial,board,doesnt,have,a,clue,on,how,to,fight,and,win,their,views,on,tariffs,&,trade,are,losers,for,the,us,but,winners,for,other,countries,including,china,if,we,followed,their,standards,wed,have,no,country,left,they,should,love,sleepy,joe,,,,,,,,,,
1249104562935430000,11/04/2020 22:38,1,I will be watching. HAVE A GREAT EASTER! https://t.co/wCa7u6qSnl,i,will,be,watching,have,a,great,easter,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
