id,word,total_count,total_frequency,trump_count,trump_frequency
3875,3rd.,24,0.00017779,24,0.00017779
4116,history.,24,0.00017779,24,0.00017779
4594,down.,24,0.00017779,24,0.00017779
5577,Steve,24,0.00017779,24,0.00017779
5582,soon!,24,0.00017779,24,0.00017779
10846,ballot,24,0.00017779,24,0.00017779
16972,47,24,0.00017779,24,0.00017779
20082,https://t.co/gsFSghkmdM,24,0.00017779,24,0.00017779
95,lead,23,0.000170382,23,0.000170382
167,happened,23,0.000170382,23,0.000170382
418,USA!,23,0.000170382,23,0.000170382
612,local,23,0.000170382,23,0.000170382
774,ARE,23,0.000170382,23,0.000170382
782,Only,23,0.000170382,23,0.000170382
1032,people.,23,0.000170382,23,0.000170382
1085,ask,23,0.000170382,23,0.000170382
1120,Michael,23,0.000170382,23,0.000170382
1159,deal,23,0.000170382,23,0.000170382
1552,him.,23,0.000170382,23,0.000170382
1775,play,23,0.000170382,23,0.000170382
1780,Florida,23,0.000170382,23,0.000170382
1875,Another,23,0.000170382,23,0.000170382
1954,State.,23,0.000170382,23,0.000170382
2089,Roger,23,0.000170382,23,0.000170382
2111,"Borders,",23,0.000170382,23,0.000170382
2356,problem,23,0.000170382,23,0.000170382
2497,beat,23,0.000170382,23,0.000170382
2506,Even,23,0.000170382,23,0.000170382
2669,watching,23,0.000170382,23,0.000170382
3181,Coronavirus,23,0.000170382,23,0.000170382
3678,puppet,23,0.000170382,23,0.000170382
4028,Because,23,0.000170382,23,0.000170382
4455,respect,23,0.000170382,23,0.000170382
4515,families,23,0.000170382,23,0.000170382
5150,along,23,0.000170382,23,0.000170382
6250,Swine,23,0.000170382,23,0.000170382
6395,prices,23,0.000170382,23,0.000170382
27,military,22,0.000162974,22,0.000162974
45,ratings,22,0.000162974,22,0.000162974
149,government,22,0.000162974,22,0.000162974
290,control,22,0.000162974,22,0.000162974
401,"Economy,",22,0.000162974,22,0.000162974
560,"Election,",22,0.000162974,22,0.000162974
803,Happy,22,0.000162974,22,0.000162974
846,putting,22,0.000162974,22,0.000162974
960,asking,22,0.000162974,22,0.000162974
1050,WIN,22,0.000162974,22,0.000162974
1331,saved,22,0.000162974,22,0.000162974
1487,Chuck,22,0.000162974,22,0.000162974
1729,polls,22,0.000162974,22,0.000162974
1774,again.,22,0.000162974,22,0.000162974
1789,Your,22,0.000162974,22,0.000162974
1846,"way,",22,0.000162974,22,0.000162974
2029,worked,22,0.000162974,22,0.000162974
2030,together,22,0.000162974,22,0.000162974
2031,sure,22,0.000162974,22,0.000162974
2485,forced,22,0.000162974,22,0.000162974
2486,start,22,0.000162974,22,0.000162974
2495,"well,",22,0.000162974,22,0.000162974
2627,Hillary,22,0.000162974,22,0.000162974
2659,entire,22,0.000162974,22,0.000162974
2807,Economy,22,0.000162974,22,0.000162974
2836,family,22,0.000162974,22,0.000162974
2926,full,22,0.000162974,22,0.000162974
3369,more.,22,0.000162974,22,0.000162974
3380,debate,22,0.000162974,22,0.000162974
3551,find,22,0.000162974,22,0.000162974
3899,police,22,0.000162974,22,0.000162974
4115,night.,22,0.000162974,22,0.000162974
4511,terrific,22,0.000162974,22,0.000162974
4924,announce,22,0.000162974,22,0.000162974
5001,Act,22,0.000162974,22,0.000162974
5238,Low,22,0.000162974,22,0.000162974
5360,handling,22,0.000162974,22,0.000162974
8073,Wisconsin,22,0.000162974,22,0.000162974
11572,Voting,22,0.000162974,22,0.000162974
23213,@BrianKempGA,22,0.000162974,22,0.000162974
47,Nobody,21,0.000155566,21,0.000155566
87,set,21,0.000155566,21,0.000155566
362,stronger,21,0.000155566,21,0.000155566
370,"said,",21,0.000155566,21,0.000155566
573,done.,21,0.000155566,21,0.000155566
754,needed,21,0.000155566,21,0.000155566
953,now!,21,0.000155566,21,0.000155566
1158,Heâ€™s,21,0.000155566,21,0.000155566
1317,couldnâ€™t,21,0.000155566,21,0.000155566
1392,horrible,21,0.000155566,21,0.000155566
1569,"this,",21,0.000155566,21,0.000155566
1623,this.,21,0.000155566,21,0.000155566
1635,hope,21,0.000155566,21,0.000155566
1763,"that,",21,0.000155566,21,0.000155566
1880,proven,21,0.000155566,21,0.000155566
2797,fraudulent,21,0.000155566,21,0.000155566
2896,refuses,21,0.000155566,21,0.000155566
3358,News.,21,0.000155566,21,0.000155566
3797,Cuomo,21,0.000155566,21,0.000155566
4031,"win,",21,0.000155566,21,0.000155566
4061,Governors,21,0.000155566,21,0.000155566
4894,service,21,0.000155566,21,0.000155566
5284,me.,21,0.000155566,21,0.000155566
5364,world.,21,0.000155566,21,0.000155566
5930,book,21,0.000155566,21,0.000155566
6137,workers,21,0.000155566,21,0.000155566
6412,At,21,0.000155566,21,0.000155566
11683,bus,21,0.000155566,21,0.000155566
11882,Liberal,21,0.000155566,21,0.000155566
206,killed,20,0.000148158,20,0.000148158
228,recent,20,0.000148158,20,0.000148158
253,world,20,0.000148158,20,0.000148158
491,attack,20,0.000148158,20,0.000148158
498,before!,20,0.000148158,20,0.000148158
608,cities,20,0.000148158,20,0.000148158
725,remember,20,0.000148158,20,0.000148158
745,lower,20,0.000148158,20,0.000148158
1293,based,20,0.000148158,20,0.000148158
1389,answer,20,0.000148158,20,0.000148158
1482,MAKE,20,0.000148158,20,0.000148158
1603,"is,",20,0.000148158,20,0.000148158
1647,again!,20,0.000148158,20,0.000148158
1762,Iowa,20,0.000148158,20,0.000148158
1772,"Biden,",20,0.000148158,20,0.000148158
1892,built,20,0.000148158,20,0.000148158
1975,hundreds,20,0.000148158,20,0.000148158
2079,Good,20,0.000148158,20,0.000148158
2132,Thanks,20,0.000148158,20,0.000148158
2234,dangerous,20,0.000148158,20,0.000148158
2372,plan,20,0.000148158,20,0.000148158
2392,Social,20,0.000148158,20,0.000148158
2443,business,20,0.000148158,20,0.000148158
2496,isnâ€™t,20,0.000148158,20,0.000148158
2605,public,20,0.000148158,20,0.000148158
2720,sick,20,0.000148158,20,0.000148158
2859,"fact,",20,0.000148158,20,0.000148158
2906,cases,20,0.000148158,20,0.000148158
3033,victory,20,0.000148158,20,0.000148158
3036,once,20,0.000148158,20,0.000148158
3048,"ago,",20,0.000148158,20,0.000148158
3183,closely,20,0.000148158,20,0.000148158
3649,Carolina,20,0.000148158,20,0.000148158
4090,race,20,0.000148158,20,0.000148158
4220,four,20,0.000148158,20,0.000148158
4850,standing,20,0.000148158,20,0.000148158
5724,Biden.,20,0.000148158,20,0.000148158
8103,"Wisconsin,",20,0.000148158,20,0.000148158
8513,Covid,20,0.000148158,20,0.000148158
8609,"book,",20,0.000148158,20,0.000148158
9080,Defend,20,0.000148158,20,0.000148158
64,Post,19,0.00014075,19,0.00014075
144,group,19,0.00014075,19,0.00014075
224,death,19,0.00014075,19,0.00014075
336,"do,",19,0.00014075,19,0.00014075
352,legal,19,0.00014075,19,0.00014075
420,talking,19,0.00014075,19,0.00014075
470,level,19,0.00014075,19,0.00014075
477,BE,19,0.00014075,19,0.00014075
502,Two,19,0.00014075,19,0.00014075
511,sending,19,0.00014075,19,0.00014075
538,reason,19,0.00014075,19,0.00014075
632,poorly,19,0.00014075,19,0.00014075
732,sent,19,0.00014075,19,0.00014075
759,Billion,19,0.00014075,19,0.00014075
815,Rally,19,0.00014075,19,0.00014075
839,After,19,0.00014075,19,0.00014075
853,party,19,0.00014075,19,0.00014075
947,shows,19,0.00014075,19,0.00014075
966,do.,19,0.00014075,19,0.00014075
1054,win.,19,0.00014075,19,0.00014075
1262,David,19,0.00014075,19,0.00014075
1329,Bloomberg,19,0.00014075,19,0.00014075
1360,Elizabeth,19,0.00014075,19,0.00014075
1387,team,19,0.00014075,19,0.00014075
1418,around,19,0.00014075,19,0.00014075
1466,helping,19,0.00014075,19,0.00014075
1474,drug,19,0.00014075,19,0.00014075
1598,saying,19,0.00014075,19,0.00014075
1740,economy,19,0.00014075,19,0.00014075
1759,again,19,0.00014075,19,0.00014075
1876,third,19,0.00014075,19,0.00014075
2148,WIN!,19,0.00014075,19,0.00014075
2273,President.,19,0.00014075,19,0.00014075
2352,released,19,0.00014075,19,0.00014075
2771,Be,19,0.00014075,19,0.00014075
2854,all!,19,0.00014075,19,0.00014075
2907,reported,19,0.00014075,19,0.00014075
2951,Fox,19,0.00014075,19,0.00014075
3191,California,19,0.00014075,19,0.00014075
3366,"Media,",19,0.00014075,19,0.00014075
3393,City,19,0.00014075,19,0.00014075
3483,"up,",19,0.00014075,19,0.00014075
3531,presidential,19,0.00014075,19,0.00014075
4033,chance,19,0.00014075,19,0.00014075
5090,OUT,19,0.00014075,19,0.00014075
5404,possible,19,0.00014075,19,0.00014075
6126,found,19,0.00014075,19,0.00014075
6505,"Michigan,",19,0.00014075,19,0.00014075
9330,RINO,19,0.00014075,19,0.00014075
10135,advocate,19,0.00014075,19,0.00014075
10322,transit,19,0.00014075,19,0.00014075
11183,@BreitbartNews.,19,0.00014075,19,0.00014075
13952,"Enforcement,",19,0.00014075,19,0.00014075
90,process,18,0.000133342,18,0.000133342
213,"time,",18,0.000133342,18,0.000133342
266,years.,18,0.000133342,18,0.000133342
496,harder,18,0.000133342,18,0.000133342
507,BEST,18,0.000133342,18,0.000133342
581,energy,18,0.000133342,18,0.000133342
843,finally,18,0.000133342,18,0.000133342
931,gone,18,0.000133342,18,0.000133342
1280,Sanders,18,0.000133342,18,0.000133342
1452,Healthcare,18,0.000133342,18,0.000133342
1681,law,18,0.000133342,18,0.000133342
1820,leading,18,0.000133342,18,0.000133342
2385,poll,18,0.000133342,18,0.000133342
2451,FBI,18,0.000133342,18,0.000133342
2477,treated,18,0.000133342,18,0.000133342
2610,something,18,0.000133342,18,0.000133342
2745,fired,18,0.000133342,18,0.000133342
2889,"them,",18,0.000133342,18,0.000133342
3107,talk,18,0.000133342,18,0.000133342
3407,TRUE,18,0.000133342,18,0.000133342
3826,GET,18,0.000133342,18,0.000133342
4436,fast,18,0.000133342,18,0.000133342
4558,friend,18,0.000133342,18,0.000133342
4701,brave,18,0.000133342,18,0.000133342
5698,job!,18,0.000133342,18,0.000133342
6157,worse,18,0.000133342,18,0.000133342
7377,Convention,18,0.000133342,18,0.000133342
7446,"State,",18,0.000133342,18,0.000133342
7591,wonder,18,0.000133342,18,0.000133342
9230,Was,18,0.000133342,18,0.000133342
10701,Portland,18,0.000133342,18,0.000133342
9,gotten,17,0.000125934,17,0.000125934
30,World.,17,0.000125934,17,0.000125934
108,three,17,0.000125934,17,0.000125934
153,started,17,0.000125934,17,0.000125934
264,Dollars,17,0.000125934,17,0.000125934
292,happy,17,0.000125934,17,0.000125934
399,successful,17,0.000125934,17,0.000125934
424,certain,17,0.000125934,17,0.000125934
833,defeat,17,0.000125934,17,0.000125934
868,morning,17,0.000125934,17,0.000125934
904,least,17,0.000125934,17,0.000125934
970,"House,",17,0.000125934,17,0.000125934
987,10,17,0.000125934,17,0.000125934
1090,read,17,0.000125934,17,0.000125934
1091,FALSE,17,0.000125934,17,0.000125934
1148,helped,17,0.000125934,17,0.000125934
1192,Did,17,0.000125934,17,0.000125934
1286,Stay,17,0.000125934,17,0.000125934
1338,winning,17,0.000125934,17,0.000125934
1432,easy,17,0.000125934,17,0.000125934
1481,NOW!,17,0.000125934,17,0.000125934
1541,Minister,17,0.000125934,17,0.000125934
1622,dollars,17,0.000125934,17,0.000125934
1713,Chinese,17,0.000125934,17,0.000125934
1825,Make,17,0.000125934,17,0.000125934
2082,America!,17,0.000125934,17,0.000125934
2142,except,17,0.000125934,17,0.000125934
2158,companies,17,0.000125934,17,0.000125934
2163,"JOBS,",17,0.000125934,17,0.000125934
2315,says,17,0.000125934,17,0.000125934
2629,"2016,",17,0.000125934,17,0.000125934
2796,calling,17,0.000125934,17,0.000125934
2853,God,17,0.000125934,17,0.000125934
2929,job.,17,0.000125934,17,0.000125934
2994,safety,17,0.000125934,17,0.000125934
3067,"job,",17,0.000125934,17,0.000125934
3108,happen!,17,0.000125934,17,0.000125934
3136,lowest,17,0.000125934,17,0.000125934
3357,part,17,0.000125934,17,0.000125934
3367,nobody,17,0.000125934,17,0.000125934
3448,And,17,0.000125934,17,0.000125934
3510,nice,17,0.000125934,17,0.000125934
3532,candidate,17,0.000125934,17,0.000125934
3641,thrown,17,0.000125934,17,0.000125934
3912,hurt,17,0.000125934,17,0.000125934
4172,...And,17,0.000125934,17,0.000125934
4358,Vets.,17,0.000125934,17,0.000125934
4442,wasnâ€™t,17,0.000125934,17,0.000125934
4707,request,17,0.000125934,17,0.000125934
4821,turn,17,0.000125934,17,0.000125934
4862,Court.,17,0.000125934,17,0.000125934
5053,hardworking,17,0.000125934,17,0.000125934
5459,Endorsement.,17,0.000125934,17,0.000125934
5522,NEWS!,17,0.000125934,17,0.000125934
5821,.@FoxNews,17,0.000125934,17,0.000125934
5987,sign,17,0.000125934,17,0.000125934
6608,Senators,17,0.000125934,17,0.000125934
7232,THIS,17,0.000125934,17,0.000125934
7286,Open,17,0.000125934,17,0.000125934
7539,showing,17,0.000125934,17,0.000125934
7586,reporting,17,0.000125934,17,0.000125934
8747,An,17,0.000125934,17,0.000125934
8907,Order,17,0.000125934,17,0.000125934
8983,system,17,0.000125934,17,0.000125934
9060,Lower,17,0.000125934,17,0.000125934
9595,RIGGED,17,0.000125934,17,0.000125934
9877,Arizona,17,0.000125934,17,0.000125934
9942,MUCH,17,0.000125934,17,0.000125934
10310,Vaccine,17,0.000125934,17,0.000125934
11941,Anarchists,17,0.000125934,17,0.000125934
15308,"Portland,",17,0.000125934,17,0.000125934
178,ago,16,0.000118526,16,0.000118526
250,leaders,16,0.000118526,16,0.000118526
270,else,16,0.000118526,16,0.000118526
304,NEW,16,0.000118526,16,0.000118526
307,thatâ€™s,16,0.000118526,16,0.000118526
492,"again,",16,0.000118526,16,0.000118526
501,spent,16,0.000118526,16,0.000118526
544,@MariaBartiromo,16,0.000118526,16,0.000118526
545,Scam,16,0.000118526,16,0.000118526
700,Shifty,16,0.000118526,16,0.000118526
757,"Wall,",16,0.000118526,16,0.000118526
775,YOUR,16,0.000118526,16,0.000118526
792,Rate,16,0.000118526,16,0.000118526
951,move,16,0.000118526,16,0.000118526
1366,dead,16,0.000118526,16,0.000118526
1384,whether,16,0.000118526,16,0.000118526
1486,Cryinâ€™,16,0.000118526,16,0.000118526
1534,absolutely,16,0.000118526,16,0.000118526
1579,Democrats.,16,0.000118526,16,0.000118526
1701,@seanhannity,16,0.000118526,16,0.000118526
1871,time.,16,0.000118526,16,0.000118526
2021,Bolton,16,0.000118526,16,0.000118526
2226,Attorney,16,0.000118526,16,0.000118526
2289,Congressional,16,0.000118526,16,0.000118526
2294,whose,16,0.000118526,16,0.000118526
2318,means,16,0.000118526,16,0.000118526
2347,fake,16,0.000118526,16,0.000118526
2406,across,16,0.000118526,16,0.000118526
2574,safe,16,0.000118526,16,0.000118526
2976,smart,16,0.000118526,16,0.000118526
3179,received,16,0.000118526,16,0.000118526
3239,yesterday,16,0.000118526,16,0.000118526
3293,voters,16,0.000118526,16,0.000118526
3333,highest,16,0.000118526,16,0.000118526
3400,"and,",16,0.000118526,16,0.000118526
4040,"News,",16,0.000118526,16,0.000118526
4137,heading,16,0.000118526,16,0.000118526
4212,Million,16,0.000118526,16,0.000118526
4616,media,16,0.000118526,16,0.000118526
4804,etc.,16,0.000118526,16,0.000118526
5030,please,16,0.000118526,16,0.000118526
5120,THANK,16,0.000118526,16,0.000118526
5339,Look,16,0.000118526,16,0.000118526
6147,MUST,16,0.000118526,16,0.000118526
6168,receive,16,0.000118526,16,0.000118526
7513,today!,16,0.000118526,16,0.000118526
8499,corruption,16,0.000118526,16,0.000118526
8894,Navy,16,0.000118526,16,0.000118526
8938,96%,16,0.000118526,16,0.000118526
9062,Sean,16,0.000118526,16,0.000118526
9590,Life,16,0.000118526,16,0.000118526
10201,"Pennsylvania,",16,0.000118526,16,0.000118526
10747,Voter,16,0.000118526,16,0.000118526
11797,Minneapolis,16,0.000118526,16,0.000118526
12331,Next,16,0.000118526,16,0.000118526
12992,"Georgia,",16,0.000118526,16,0.000118526
23075,signature,16,0.000118526,16,0.000118526
11,approved,15,0.000111119,15,0.000111119
17,tried,15,0.000111119,15,0.000111119
85,way.,15,0.000111119,15,0.000111119
121,partisan,15,0.000111119,15,0.000111119
123,Hunt,15,0.000111119,15,0.000111119
379,actually,15,0.000111119,15,0.000111119
388,95%,15,0.000111119,15,0.000111119
610,Nation,15,0.000111119,15,0.000111119
637,interview,15,0.000111119,15,0.000111119
674,"far,",15,0.000111119,15,0.000111119
812,Heading,15,0.000111119,15,0.000111119
855,"crime,",15,0.000111119,15,0.000111119
857,"borders,",15,0.000111119,15,0.000111119
919,Are,15,0.000111119,15,0.000111119
972,unfair,15,0.000111119,15,0.000111119
1012,beginning,15,0.000111119,15,0.000111119
1060,Virginia,15,0.000111119,15,0.000111119
1081,people!,15,0.000111119,15,0.000111119
1093,though,15,0.000111119,15,0.000111119
1150,zero,15,0.000111119,15,0.000111119
1202,politician,15,0.000111119,15,0.000111119
1210,name,15,0.000111119,15,0.000111119
1301,gives,15,0.000111119,15,0.000111119
1316,"Actually,",15,0.000111119,15,0.000111119
1540,Prime,15,0.000111119,15,0.000111119
1616,whole,15,0.000111119,15,0.000111119
1773,shut,15,0.000111119,15,0.000111119
1872,Some,15,0.000111119,15,0.000111119
1899,idea,15,0.000111119,15,0.000111119
1985,thrilled,15,0.000111119,15,0.000111119
2277,deliver,15,0.000111119,15,0.000111119
2288,Most,15,0.000111119,15,0.000111119
2570,"jobs,",15,0.000111119,15,0.000111119
2759,makes,15,0.000111119,15,0.000111119
3141,EVER,15,0.000111119,15,0.000111119
3246,5,15,0.000111119,15,0.000111119
3434,times,15,0.000111119,15,0.000111119
3546,hear,15,0.000111119,15,0.000111119
3734,"Carolina,",15,0.000111119,15,0.000111119
3771,week,15,0.000111119,15,0.000111119
3991,ON,15,0.000111119,15,0.000111119
4287,raise,15,0.000111119,15,0.000111119
4310,medical,15,0.000111119,15,0.000111119
4338,"Texas,",15,0.000111119,15,0.000111119
4366,stands,15,0.000111119,15,0.000111119
4780,else.,15,0.000111119,15,0.000111119
4827,Special,15,0.000111119,15,0.000111119
5221,Jeff,15,0.000111119,15,0.000111119
5419,Would,15,0.000111119,15,0.000111119
5710,headed,15,0.000111119,15,0.000111119
5732,elected,15,0.000111119,15,0.000111119
5910,Should,15,0.000111119,15,0.000111119
6263,miles,15,0.000111119,15,0.000111119
6561,Force,15,0.000111119,15,0.000111119
6653,H1N1,15,0.000111119,15,0.000111119
6701,Then,15,0.000111119,15,0.000111119
7131,works,15,0.000111119,15,0.000111119
7324,States.,15,0.000111119,15,0.000111119
7482,"Ventilators,",15,0.000111119,15,0.000111119
7822,infrastructure,15,0.000111119,15,0.000111119
7902,"Remember,",15,0.000111119,15,0.000111119
8104,NOW,15,0.000111119,15,0.000111119
8105,Amendment!,15,0.000111119,15,0.000111119
8288,Have,15,0.000111119,15,0.000111119
8628,"family,",15,0.000111119,15,0.000111119
10748,Fraud,15,0.000111119,15,0.000111119
11053,Pennsylvania!,15,0.000111119,15,0.000111119
11972,LAW &amp; ORDER!,15,0.000111119,15,0.000111119
19382,https://t.co/gsFSgh2KPc,15,0.000111119,15,0.000111119
67,Campaign,14,0.000103711,14,0.000103711
215,kill,14,0.000103711,14,0.000103711
234,itself.,14,0.000103711,14,0.000103711
282,Over,14,0.000103711,14,0.000103711
434,mention,14,0.000103711,14,0.000103711
490,back.,14,0.000103711,14,0.000103711
684,statement,14,0.000103711,14,0.000103711
826,Americaâ€™s,14,0.000103711,14,0.000103711
956,history!,14,0.000103711,14,0.000103711
980,"Party,",14,0.000103711,14,0.000103711
1056,greater,14,0.000103711,14,0.000103711
1074,"importantly,",14,0.000103711,14,0.000103711
1083,George,14,0.000103711,14,0.000103711
1089,conversation,14,0.000103711,14,0.000103711
1092,words,14,0.000103711,14,0.000103711
1290,giving,14,0.000103711,14,0.000103711
1340,rid,14,0.000103711,14,0.000103711
1440,â€œWe,14,0.000103711,14,0.000103711
1607,possible.,14,0.000103711,14,0.000103711
