id,x,y,cluster_id,text,year,
1.32149E+18,-9.838117599,-24.86216927,4,Media and Big Tech are not covering Biden Corruption!,2020,"rgb(0, 14, 137)"
1.3216E+18,-18.12623024,-23.8570919,4,"A vote for Joe Biden is a vote for the biggest TAX HIKE in history, crushing regulations, slashing Medicare and Social Security, and abolishing American Energy. A vote for Biden is a vote for open borders, offshoring jobs, shredding the Second Amendment...https://t.co/lrveykMf4R",2020,"rgb(0, 14, 137)"
1.32167E+18,-13.0850935,-31.38362122,4,"Maria is badly needed in Washington. She is an outstanding person who truly loves her Country and her State. Her opponent, @DonnaShalala, is a political hack who is a puppet of Nancy Pelosi. She does nothing for Florida. Maria has my Complete &amp; Total Endorsement! https://t.co/4GumAgOA3J",2020,"rgb(0, 14, 137)"
1.3219E+18,-1.128804088,-22.72697449,4,"This election is a choice between the AMERICAN DREAM and a SOCIALIST NIGHTMARE. Our opponents want to turn America into Communist Cuba or Socialist Venezuela. As long as I am President, America will NEVER be a socialist Country! https://t.co/gsFSgh2KPc",2020,"rgb(0, 14, 137)"
1.32191E+18,-3.653670073,-22.4445858,4,"For half a century, Joe Biden has been outsourcing your jobs, opening your borders, and sacrificing American blood and treasure in endless foreign wars. Joe Biden is a corrupt politician—If Biden Wins, China Wins. When We Win, Florida Wins—and America Wins! https://t.co/UdqQqmxvL7",2020,"rgb(0, 14, 137)"
1.32196E+18,-2.011537075,-15.26511478,4,"Failed RINO former Governor Rick Snyder of Michigan was a disaster with respect to the Flint Water CATASTROPHE, and a very bad Governor overall. He hurt so many people with his gross incompetence. He reminds me of Sleepy Joe!",2020,"rgb(0, 14, 137)"
1.32196E+18,-26.04278755,-12.25472927,4,"My Administration has suspended the entry of refugees from terror-compromised nations such as Syria, Somalia and Yemen. Biden’s plan surges refugees 700% into Minnesota, Michigan &amp; Pennsylvania—burdening schools &amp; hospitals while opening the floodgates to Radical Islamic Terror.",2020,"rgb(0, 14, 137)"
1.32206E+18,-8.821124077,-20.0980587,4,Philadelphia Firefighters Union Votes to Endorse Trump https://t.co/rI6mQUZMbE via @BreitbartNews,2020,"rgb(0, 14, 137)"
1.32206E+18,-12.17936134,-47.84325409,4,Pollak: 11 Shining Successes of President Donald Trump‘s First Term https://t.co/VW5w4YtBQ5 via @BreitbartNews,2020,"rgb(0, 14, 137)"
1.32206E+18,-7.684788227,-23.92878723,4,Sports Reporter Calls Jack Nicklaus‘ Endorsement of President Trump ‘Divisive‘ https://t.co/BDcWAL6wp0 via @BreitbartNews Who is Darren Rovell? Thank you Jack!!!,2020,"rgb(0, 14, 137)"
1.32217E+18,-21.16565895,-21.46837807,4,SUPREME COURT!,2020,"rgb(0, 14, 137)"
1.32217E+18,-14.20725727,-56.71056747,4,SECOND AMENDMENT!,2020,"rgb(0, 14, 137)"
1.32217E+18,-2.362182379,-14.83627415,4,"I would NEVER have taken the endorsement of the man who, through gross incompetence, poisoned the people of Flint, Michigan. Former RINO Governor Rick Snyder should be ashamed of himself and his service. I was asked to help fix it. Biden took his endorsement. VOTE TRUMP!!!",2020,"rgb(0, 14, 137)"
1.32225E+18,-18.641119,-21.29735947,4,"Joe Biden has vowed to abolish the entire U.S. Energy Industry — no fracking, no energy, and high gas prices. While I am President, America will proudly remain ENERGY INDEPENDENT! https://t.co/pN1VF0zaB5",2020,"rgb(0, 14, 137)"
1.32225E+18,-26.47161102,-14.39728737,4,"Joe Biden spent the last 47 years outsourcing your jobs, opening your borders, and sacrificing American blood and treasure in endless foreign wars. He is a diehard globalist who cares nothing for working people. He repeatedly tried to cut Medicare &amp; Social Security. Biden was...",2020,"rgb(0, 14, 137)"
1.32225E+18,-26.09339142,-14.06084251,4,...a cheerleader for NAFTA – sending your auto Jobs to Mexico. He voted for China’s entry into the World Trade Organization – gutting your industries to finance China’s rise. HALF of all Michigan auto manufacturing jobs were ELIMINATED after the Biden-Backed NAFTA and China...,2020,"rgb(0, 14, 137)"
1.32225E+18,-12.47617722,-18.10357285,4,"...Disasters. At every turn, Biden twisted his knife into the back of Michigan workers. In 2016, Michigan voted to FIRE this corrupt political establishment and you elected an outsider as President who is finally putting AMERICA FIRST!  #VOTE #MAGA",2020,"rgb(0, 14, 137)"
1.32225E+18,-3.629988432,-22.04145432,4,"Joe Biden is a corrupt politician—the Biden family is looking more &amp; more like a crime family. They took millions of $$ from the Chinese Communists, while Vice President Biden shipped Michigan jobs to China. If Biden wins, China Wins. When we win, Michigan wins, and AMERICA wins! https://t.co/YpnjH8838X",2020,"rgb(0, 14, 137)"
1.32226E+18,11.27157307,-36.64535141,4,"Your VOTE will continue HISTORIC job growth and make sure America keeps WINNING. Arizona, Georgia, Nevada, Texas - Get out and VOTE today! Find your Early Voting Location below. https://t.co/135RZzXIeI",2020,"rgb(0, 14, 137)"
1.32229E+18,-29.11219025,-34.71840668,4,"This election is a choice between a Trump Super Boom or a Biden Depression, and it’s between a safe vaccine or a devastating Biden lockdown! https://t.co/FkOHz0XUS2 https://t.co/IEPULUXAXe",2020,"rgb(0, 14, 137)"
1.3223E+18,-25.89769554,-22.21947861,4,"I’ve done more in 47 months than Joe Biden has done in 47 years! A vote for Republicans is a vote for the American Dream, and the party of Abraham Lincoln! #MAGA https://t.co/gsFSgh2KPc",2020,"rgb(0, 14, 137)"
1.32251E+18,-1.676143289,-15.61279392,4,"“President Obama meant a lot to Black people, but he didn’t do a thing for Black people”. Vernon Jones, Georgia State Represenative, Trump supporter. @ffweekend",2020,"rgb(0, 14, 137)"
1.32256E+18,-18.54210854,-34.66141891,4,"Jim O’Neill (@JimONeillNC) will be a fantastic Attorney General for North Carolina! Strong on Law &amp; Order, the Constitution, and the Second Amendment, Jim has my Complete and Total Endorsement! https://t.co/Oekn8B8l46",2020,"rgb(0, 14, 137)"
1.32256E+18,-11.57741451,-38.02880859,4,"Vote for @NancyMace! Her opponent, Joe Cunningham, is a puppet for Nancy Pelosi and the Radical Left! #SC01 https://t.co/XCtZNrbrT6",2020,"rgb(0, 14, 137)"
1.32256E+18,-15.19538975,-38.13762665,4,"Congressman (@JDanBishop) is doing a terrific job for North Carolina! In Congress, Dan fights to Create Jobs, Strengthen our Military, and Defend your Second Amendment. Dan has my Complete and Total Endorsement! #NC09 https://t.co/hj7CYPcFFL",2020,"rgb(0, 14, 137)"
1.32256E+18,-17.26111984,-34.32672882,4,"Lisa McClain (@LisaForCongress) will be an incredible Congresswoman for Michigan! She is Strong on the Economy &amp; Jobs, Border Security, Infrastructure, our Military &amp; Vets, and the Second Amendment. Lisa has my Complete and Total Endorsement! #MI10 https://t.co/r2NokBwGfW",2020,"rgb(0, 14, 137)"
1.32256E+18,-14.30064106,-36.82549286,4,"Scott Franklin (@ScottFranklinFL) will be an incredible Congressman for the State of Florida! A Navy Veteran, he will help us Lower your Taxes, Strengthen our Military and Defend your Second Amendment. Scott has my Complete and Total Endorsement! #FL15 https://t.co/RdZ1JPdJc6",2020,"rgb(0, 14, 137)"
1.32256E+18,-15.31580639,-36.96540451,4,"Dr. Mariannette Miller-Meeks (@MillerMeeks) will do a great job in Congress for Iowa! A Doctor and Veteran, she will Deliver Great Health Care, Defend Life, and Protect your Second Amendment. Mariannette has my Complete and Total Endorsement! #IA02",2020,"rgb(0, 14, 137)"
1.32256E+18,-17.34863472,-34.4952774,4,"Blake Moore (@ElectBlakeMoore) will be a Great Congressman for Utah! He is Strong on Jobs &amp; the Economy, Healthcare, our Military &amp; Vets, and your Second Amendment. Blake has my Complete and Total Endorsement! #UT01 https://t.co/tj4Bx1rUuA",2020,"rgb(0, 14, 137)"
1.32256E+18,-15.57221699,-36.59899139,4,".@DerrickVanOrden will be a terrific Congressman for Wisconsin! A former Navy SEAL, he will stand for Law &amp; Order, Jobs, the Wall, and he will always Protect Life and the Second Amendment. Derrick has my Complete and Total Endorsement! #WI03 https://t.co/wFd72N7LI9",2020,"rgb(0, 14, 137)"
1.32256E+18,-23.25389862,-40.88500595,4,"Big Jim Justice (@JimJusticeWV) is a GREAT Governor of West Virginia! An experienced businessman, he Creates Jobs, Stands with Life, Defends the Second Amendment, and Loves our Coal Miners. Big Jim has my Complete and Total Endorsement! #WVGOV https://t.co/Qrtvs1crqm",2020,"rgb(0, 14, 137)"
1.32256E+18,-16.93643379,-34.28919601,4,"We need Genevieve Collins (@GCForCongress) in Congress for Texas! She is Strong on Jobs &amp; the Economy, National Security and Education, and she will always Defend your Second Amendment. Genevieve has my Complete and Total Endorsement! #TX32 https://t.co/7YwS3ZwTQe",2020,"rgb(0, 14, 137)"
1.32256E+18,-18.24285126,-34.49952316,4,"Sheriff Troy Nehls (@SheriffTNehls) will be an incredible Congressman for the State of Texas! An Army Veteran, he Strongly Supports Law &amp; Order, the Wall, our Military &amp; Vets, and your Second Amendment. Troy has my Complete and Total Endorsement! #TX22 https://t.co/yMWFwACCVL",2020,"rgb(0, 14, 137)"
1.32256E+18,-18.61780739,-34.13638306,4,".@CliffBentz will be a great Congressman for the people of Oregon! A Successful Rancher, he is Strong on Jobs &amp; the Economy, Trade, Law &amp; Order, our Military &amp; Vets, and your Second Amendment. Cliff has my Complete and Total Endorsement! #OR02 https://t.co/8779E6IPzx",2020,"rgb(0, 14, 137)"
1.32256E+18,-19.2602253,-34.16803741,4,".@CheleFarley will be an incredible Congresswoman for the Great State of New York! An engineer and businesswoman, she is Strong on the Economy, Infrastructure, Law &amp; Order, and your Second Amendment. Chele has my Complete and Total Endorsement! #NY18 https://t.co/4NwXoQuozj",2020,"rgb(0, 14, 137)"
1.32256E+18,-19.70196152,-34.2623558,4,".@FrankPallottaNJ will be a great Congressman for the terrific people of New Jersey! He is Strong on the Economy &amp; Jobs, Low Taxes, the Military, our Brave Law Enforcement, and your Second Amendment. Frank has my Complete and Total Endorsement! #NJ05 https://t.co/ICVP3Nc6Cs",2020,"rgb(0, 14, 137)"
1.32256E+18,-19.60237885,-34.14725113,4,"Steve Negron (@SteveNegronNH) will be a tireless advocate in Congress for the State of New Hampshire! An Air Force Veteran, he is Strong on the Economy, our Brave Law Enforcement and your Second Amendment. Steve has my Complete and Total Endorsement! #NH02 https://t.co/9Zq8LQXZkn",2020,"rgb(0, 14, 137)"
1.32256E+18,-18.36067009,-31.69556236,4,We need Esther Joy King (@Esther4Congress) in Congress for Illinois! She is a Strong Supporter of our #MAGA agenda and she’s running against a Total Fraud who the Democrats are now rushing to save. Esther has my Complete and Total Endorsement! #IL17 https://t.co/4A5uBGYmBf,2020,"rgb(0, 14, 137)"
1.32261E+18,2.613378763,-19.25343704,4,I ran for office 4 years ago because I could not sit by &amp; watch any longer as a small group of Washington Insiders continued to get rich bleeding America Dry. No one embodies this betrayal &amp; treachery more than Joe Biden. Joe profited from the misery he unleashed on PA workers! https://t.co/2A9Ma5gCQX,2020,"rgb(0, 14, 137)"
1.32261E+18,-17.83880615,-22.92283058,4,Biden’s plan to Abolish American Energy is an economic DEATH SENTENCE for Pennsylvania. A vote for Biden is a vote to BAN FRACKING &amp; send PA into a nightmare of poverty &amp; depression. Gas prices would explode &amp; family incomes would plummet—I will always defend &amp; promote PA energy! https://t.co/tdYqMVWQGM,2020,"rgb(0, 14, 137)"
1.32266E+18,-18.55271721,-21.23123169,4,"Just signed an order to protect fracking and the oil and gas industry. This means JOBS, low energy bills, and continued AMERICAN ENERGY INDEPENDENCE! Sleepy Joe would BAN fracking and destroy American energy jobs! He has NO clue!!",2020,"rgb(0, 14, 137)"
1.32269E+18,-17.69508743,-23.23926353,4,"A vote for Biden and Harris is a vote to Ban Fracking, Ban Mining, and Completely Destroy Pennsylvania. A vote for me is a vote to remain ENERGY INDEPENDENT! Let’s WIN PENNSYLVANIA, get out and VOTE! https://t.co/aR8iwO6Gvl",2020,"rgb(0, 14, 137)"
1.32272E+18,-18.23512077,-21.01013184,4,"Joe Biden has vowed to ABOLISH American Oil and Natural Gas. Today I signed an order to strongly protect Pennsylvania's energy &amp; fracking industry. If Biden &amp; Harris get in, they will terminate this order and implement the Green New Deal. Get out and VOTE! https://t.co/gsFSghkmdM https://t.co/VJMr2IeIgo",2020,"rgb(0, 14, 137)"
1.32272E+18,-17.28575134,-26.69523811,4,"Joe Biden has been a disaster for African Americans and Hispanic Americans—I am fighting for citizens of every race, color and creed. We achieved record low unemployment rates. I signed landmark Criminal Justice Reform, and we will deliver School Choice! https://t.co/gsFSghkmdM https://t.co/o6bZkdj4Fg",2020,"rgb(0, 14, 137)"
1.32275E+18,-14.10818005,-12.08815575,4,Trump Supporters Fill Streets of Beverly Hills: ‘The Silent Majority is Silenced No More‘ https://t.co/YKfqBM1Fbo via @BreitbartNews Thank you!,2020,"rgb(0, 14, 137)"
1.32275E+18,0.947499931,-45.92218018,4,Great people with unlimited potential. WIN!!! https://t.co/66iXZmwSuL,2020,"rgb(0, 14, 137)"
1.32293E+18,8.938301086,-19.09263802,4,"Joe Biden constantly used the term “Super Predator” when referring to young Black Men, according to my sources.",2020,"rgb(0, 14, 137)"
1.32293E+18,-6.881637096,-20.87298393,4,Report: Democrats Growing More Anxious in Pennsylvania https://t.co/xRDgViR47O via @BreitbartNews  Biden would kill Fracking and our great 2nd Amendment. No wonder he’s losing Pennsylvania!,2020,"rgb(0, 14, 137)"
1.32293E+18,4.661228657,-25.25086212,4,GOP Rep. Jordan: Trump Winning Margin ‘Is Going to Be So Strong‘ -- ‘It‘s Going to Be a No-Doubter‘ https://t.co/o3iCRi4ROc via @BreitbartNews,2020,"rgb(0, 14, 137)"
1.32293E+18,-13.81542301,-14.59821033,4,WATCH: Antifa Shouts ‘Death to Your f**king Empire‘ While Burning U.S. Flag https://t.co/OPO3vE5asK via @BreitbartNews These are Criminal Anarchists and must be brought to Justice! Biden fears them. @FBI,2020,"rgb(0, 14, 137)"
1.32298E+18,1.00764966,-25.62464142,4,Biden is a proven Castro puppet! Vote TRUMP,2020,"rgb(0, 14, 137)"
1.32303E+18,-22.80056953,-12.61118507,4,"Biden will terminate school choice, eliminate charter schools, defund religious schools, ban prayer in public schools, indoctrinate your children with Anti-American lies, and force you to subsidize extreme late-term abortion. We believe that every child is a Sacred Gift from God!",2020,"rgb(0, 14, 137)"
1.32303E+18,-12.61810207,-15.17841244,4,"Joe Biden is the candidate of rioters, looters, arsonists, gun-grabbers, flag-burners, Marxists, lobbyists, and special interests. I am the candidate of farmers, factory workers, police officers, and hard-working, law-abiding patriots of every race, religion and creed! #MAGA",2020,"rgb(0, 14, 137)"
1.32312E+18,-2.354423285,-23.84116936,4,"Joe Biden is a corrupt politician who is bought and paid for by China! In 2016, Georgia voted to FIRE this corrupt political establishment and you elected an outsider as President who is finally putting AMERICA FIRST! https://t.co/vPCsZmKSOX",2020,"rgb(0, 14, 137)"
1.32312E+18,-19.5031929,-19.51504517,4,Biden will repeal your Second Amendment and Pack the Court!,2020,"rgb(0, 14, 137)"
1.32314E+18,-16.98129654,-26.94079781,4,"For 47 years, Sleepy Joe Biden betrayed Hispanic-Americans. Now he wants to close your small businesses, eliminate school choice, and attack our Hispanic Law Enforcement Heroes. I will always stand with the incredible Hispanic-American community! https://t.co/4KMnlRkg7c",2020,"rgb(0, 14, 137)"
1.32316E+18,2.963229179,-6.73497057,4,"Just learned that Sleepy Joe Biden is campaigning in Pennsylvania with Lady Gaga, a proud member of “Artists Against Fracking.” This is more proof that he would ban Fracking and skyrocket your energy prices...",2020,"rgb(0, 14, 137)"
1.3233E+18,-17.23732567,-41.15091324,4,"West Virginia, Get Out and Vote for Patrick Morrisey for Attorney General! He has my Complete and Total Endorsement! https://t.co/paz9zrmeFJ",2020,"rgb(0, 14, 137)"
1.3233E+18,-6.539725304,-20.6763382,4,"Texas, Pennsylvania:  Biden is against Second Amendment and Fracking. Please remember!",2020,"rgb(0, 14, 137)"
1.32333E+18,-22.2777729,-6.869618416,4,“No President in history has done more for OHIO than President Trump.”,2020,"rgb(0, 14, 137)"
1.32333E+18,-45.84712982,10.4117403,4,I PREPAID Millions of Dollars in FEDERAL INCOME TAXES!,2020,"rgb(0, 14, 137)"
1.32333E+18,-27.77433777,-14.6191721,4,"...that killed our fellow citizens with illegal drugs, gangs &amp; crime; The far-left Democrats that ruined our public schools, depleted our inner cities, defunded our police, &amp; demeaned your sacred faith &amp; values; The Anti-American radicals defaming...",2020,"rgb(0, 14, 137)"
1.32333E+18,-12.72492886,-15.09845638,4,"...our noble history, heritage &amp; heroes; and ANTIFA, the rioters, looters, Marxists, &amp; left-wing extremists. THEY ALL SUPPORT JOE BIDEN!",2020,"rgb(0, 14, 137)"
1.32334E+18,-22.59535599,-18.878479,4,Biden will RAISE YOUR TAXES (Biggest increase ever!).,2020,"rgb(0, 14, 137)"
1.32335E+18,-31.00615311,8.568694115,4,"I gave Maine everything that Obama/Biden took away from it. 5000 square miles, Lobster, Fishing, ended tariffs from China and E.U. and much more. Vote Trump Maine!",2020,"rgb(0, 14, 137)"
1.32337E+18,-17.80282593,-23.10903549,4,"Joe Biden’s plan to BAN FRACKING is an Economic DEATH SENTENCE for Pennsylvania. A vote for Biden is a vote to Ban Fracking, Outlaw Mining, explode energy costs, and totally DESTROY Pennsylvania. Get out tomorrow and VOTE #TrumpPence2020! https://t.co/niFJw558En",2020,"rgb(0, 14, 137)"
1.32338E+18,-26.60778236,-14.30102158,4,"Joe Biden is a globalist who spent 47 years outsourcing your jobs, opening your borders, and sacrificing American blood and treasure in endless foreign wars. He shuttered your steel mills, annihilated your coal jobs, and supported every disastrous trade deal for half a century...",2020,"rgb(0, 14, 137)"
1.32338E+18,-3.010458231,-22.79687119,4,...He was a cheerleader for NAFTA and China’s entry into the WTO. Pennsylvania lost half of its manufacturing jobs after those Biden Calamities. Joe Biden is a corrupt politician who SOLD OUT Pennsylvania to CHINA!,2020,"rgb(0, 14, 137)"
1.32338E+18,8.022536278,-33.18843079,4,"...no future for America’s youth. A vote for Biden is a vote for Lockdowns, Layoffs and Misery. Get out and VOTE tomorrow! https://t.co/gsFSghkmdM",2020,"rgb(0, 14, 137)"
1.32342E+18,-17.79091644,-21.11290169,4,"Sleepy Joe Biden has vowed to ABOLISH the American oil and natural gas industries, and BAN fracking. Biden’s energy ban will send every state into crushing poverty, from Michigan, to Wisconsin to Arizona to Pennsylvania. https://t.co/gsFSghkmdM",2020,"rgb(0, 14, 137)"
1.32342E+18,-42.16924286,-7.315939426,4,I just signed an executive order to teach our students PRO-AMERICAN Values! https://t.co/WjPo7Qgooz,2020,"rgb(0, 14, 137)"
1.32342E+18,-2.506257057,-22.97573471,4,A vote for Joe Biden is a vote to extinguish and eradicate your state’s auto industry. Biden is a corrupt politician who SOLD OUT Michigan to CHINA. Biden is the living embodiment of the decrepit and depraved political class that got rich bleeding America Dry!,2020,"rgb(0, 14, 137)"
1.32347E+18,-8.12447834,-26.93899727,4,"A vote for Sleepy Joe Biden is a vote to give control of government over to Globalists, Communists, Socialists, and Wealthy Liberal Hypocrites who want to silence, censor, cancel, and punish you. Get out and VOTE #MAGA tomorrow! https://t.co/gsFSghkmdM",2020,"rgb(0, 14, 137)"
1.32414E+18,-13.92293358,-38.9813652,4,Demands Arise for PA Attorney General to ‘Step Aside‘ https://t.co/jrED09zpK1 via @BreitbartNews,2020,"rgb(0, 14, 137)"
1.32414E+18,-9.798573494,-18.06318283,4,"Detroit Absentee Ballot Counting Chaos, Blocked Windows and Observers https://t.co/KzIwhbQrDt via @BreitbartNews",2020,"rgb(0, 14, 137)"
1.32438E+18,-7.354390621,-19.35707283,4,Fmr NV AG Laxalt: ‘No Question‘ Trump Would Have Won Nevada ‘Convincingly‘ Without Mail-in Voting https://t.co/pm4Wpfr6x0 via @BreitbartNews,2020,"rgb(0, 14, 137)"
1.32438E+18,-10.03270435,-21.27847099,4,"Jobless Claims Dip to 751,000, Lowest Since March https://t.co/dzuJpS78nb via @BreitbartNews",2020,"rgb(0, 14, 137)"
1.32438E+18,-15.55738068,-21.61904716,4,Big legal win in Pennsylvania!,2020,"rgb(0, 14, 137)"
1.32473E+18,-21.58877373,-42.60846329,4,“Philadelpiha has got a rotten history on election integrity.” @Varneyco @FoxBusiness,2020,"rgb(0, 14, 137)"
1.3251E+18,-8.424848557,-14.60597515,4,Georgia Counties Using Same Software as Michigan Counties Also Encounter ‘Glitch’ https://t.co/N2KlEOezGi via @BreitbartNews What a total mess this “election” has been!,2020,"rgb(0, 14, 137)"
1.3252E+18,-19.64874649,-4.21634531,4,"71,000,000 Legal Votes. The most EVER for a sitting President!",2020,"rgb(0, 14, 137)"
1.32553E+18,-10.33971786,-19.16130829,4,Investigators Dispatched After Fulton County Discovers ‘Issue‘ with Ballot Reporting https://t.co/lShmKksQ0O via @BreitbartNews,2020,"rgb(0, 14, 137)"
1.32586E+18,9.352349281,-26.06153297,4,"I am pleased to announce that Christopher C. Miller, the highly respected Director of the National Counterterrorism Center (unanimously confirmed by the Senate), will be Acting Secretary of Defense, effective immediately..",2020,"rgb(0, 14, 137)"
1.32603E+18,-9.19019413,-23.68269348,4,Nolte: Bret Baier Deletes Tweet that Exposed Backlash Against Fox News https://t.co/k98LQLPwsK via @BreitbartNews,2020,"rgb(0, 14, 137)"
1.32619E+18,-10.6591835,-3.83265996,4,BALLOT COUNTING ABUSE!,2020,"rgb(0, 14, 137)"
1.32619E+18,-24.3882122,-31.44239616,4,Highly Respected Ken Starr: “Pennsylvania’s three-day extension of the mail-in ballot deadline is a Constitutional Travesty.” Legal scholars agree!,2020,"rgb(0, 14, 137)"
1.32635E+18,6.683168411,-39.19261551,4,Thanks Dan. Big win for us in Texas! https://t.co/MqNSOf6AWP,2020,"rgb(0, 14, 137)"
1.32635E+18,8.209614754,-10.64545631,4,He should pay a big price for his subversion! https://t.co/1nFjPBpvfV,2020,"rgb(0, 14, 137)"
1.32635E+18,-10.43030834,-27.01590347,4,A brave patriot. More &amp; more people are stepping forward to expose this Rigged Election! https://t.co/DfOVDQu2Qp,2020,"rgb(0, 14, 137)"
1.32635E+18,24.48980713,-16.41007614,4,Obama spied on our campaign - and got caught! https://t.co/HyQW0v2SD4,2020,"rgb(0, 14, 137)"
1.32652E+18,-11.16337395,-22.57893944,4,"Richard Hopkins, Pennsylvania postal worker, recants ballot-tampering claim - Washington Times https://t.co/C7isLvQ9QU  Stays with the truth, his original story.",2020,"rgb(0, 14, 137)"
1.32693E+18,-8.361218452,-18.07725143,4,"“REPORT: DOMINION DELETED 2.7 MILLION TRUMP VOTES NATIONWIDE. DATA ANALYSIS FINDS 221,000 PENNSYLVANIA VOTES SWITCHED FROM PRESIDENT TRUMP TO BIDEN. 941,000 TRUMP VOTES DELETED. STATES USING DOMINION VOTING SYSTEMS SWITCHED 435,000 VOTES FROM TRUMP TO BIDEN.” @ChanelRion @OANN",2020,"rgb(0, 14, 137)"
1.32728E+18,-26.43276024,-39.04087448,4,Alito: ‘Religious Liberty Is in Danger of Becoming a Second-Class Right‘ https://t.co/hJZJHb36PB via @BreitbartNews,2020,"rgb(0, 14, 137)"
1.32739E+18,-9.544384003,-19.02034378,4,“VICTOR JOECKS: Clark County election officials accepted my signature — on 8 ballot envelopes” https://t.co/T6vTcb4k6k,2020,"rgb(0, 14, 137)"
1.32748E+18,-9.502758026,-17.78113174,4,"Top US Pollster and Statistician Richard Baris — People's Pundit — SUSPENDED from Twitter for Reporting on Disputed Election — Political 'WrongThink' Not Allowed https://t.co/uHBZnJJn1I via Said 10,000 DEAD PEOPLE VOTED IN MICHIGAN. When will this RIGGED ELECTION be overturned!",2020,"rgb(0, 14, 137)"
1.32749E+18,1.476812243,-24.35071182,4,"Republican Burgess Owens Defeats Democrat Rep. Ben McAdams in Utah https://t.co/H9NlPQj5yb via @BreitbartNews Great going Burgess, you continue to be a STAR!",2020,"rgb(0, 14, 137)"
1.32781E+18,-11.9628849,-34.69363022,4,"I look forward to Mayor Giuliani spearheading the legal effort to defend OUR RIGHT to FREE and FAIR ELECTIONS! Rudy Giuliani, Joseph diGenova, Victoria Toensing, Sidney Powell, and Jenna Ellis, a truly great team, added to our other wonderful lawyers and representatives!",2020,"rgb(0, 14, 137)"
1.32784E+18,-20.31357193,-17.7026844,4,"Tax filings reveal Biden cancer charity spent millions on salaries, zero on research https://t.co/2DhE1Ddt6y via @nypost",2020,"rgb(0, 14, 137)"
1.32795E+18,-10.20569134,5.997682571,4,"Doing a great job in Georgia. Their recount is a scam, means nothing. Must see fraudulent signatures which is prohibited by stupidly signed &amp; unconstitutional consent decree. @BrianKempGA https://t.co/UtEp3FN22S",2020,"rgb(0, 14, 137)"
1.32796E+18,2.162446737,-18.74228287,4,"He won because the Election was Rigged. NO VOTE WATCHERS OR OBSERVERS allowed, vote tabulated by a Radical Left privately owned company, Dominion, with a bad reputation &amp; bum equipment that couldn’t even qualify for Texas (which I won by a lot!), the Fake &amp; Silent Media, &amp; more! https://t.co/Exb3C1mAPg",2020,"rgb(0, 14, 137)"
1.32833E+18,-23.39108467,-1.458898664,4,Most fraudulent Election in history! https://t.co/X2pRkTqWIS,2020,"rgb(0, 14, 137)"
1.32833E+18,24.09991837,-20.10489464,4,Dominion is running our Election. Rigged! https://t.co/xvwrpLpAZa,2020,"rgb(0, 14, 137)"
1.32836E+18,-3.845933199,-3.727958441,4,Trump Campaign Rejects Media Reports of Changed Pennsylvania Case https://t.co/VjIhiyB4XK via @BreitbartNews. Just more Fake News. Harassment and exclusion of our Poll Watchers is a big part of our case. Unconstitutional!,2020,"rgb(0, 14, 137)"
1.32885E+18,-14.98225021,-8.596161842,4,"...votes from Trump to Biden, late voting, and many more. Therefore, effective immediately, Chris Krebs has been terminated as Director of the Cybersecurity and Infrastructure Security Agency.",2020,"rgb(0, 14, 137)"
1.32887E+18,-8.120614052,-15.80663872,4,"“Second Georgia County Finds Thousands More Votes, Majority Are For Trump” https://t.co/9OxCU2faBF",2020,"rgb(0, 14, 137)"
1.32889E+18,5.23894453,-21.3481102,4,"Flip Michigan back to TRUMP. Detroit, not surprisingly, has tremendous problems! https://t.co/RHhuoSMICg",2020,"rgb(0, 14, 137)"
1.3293E+18,-10.1010561,-3.972093344,4,“Statistical sampling to prove widespread voter fraud...multiple accounts of fraud and voting irregularities may overturn election”...call for paper ballots.  @RandPaul  @OANN,2020,"rgb(0, 14, 137)"
1.32948E+18,-9.206950188,-4.291638851,4,"Lawyers now on @newsmax, @OANN &amp; maybe @FoxNews. An open and shut case of voter fraud. Massive numbers!",2020,"rgb(0, 14, 137)"
1.32952E+18,-9.077903748,-18.29146957,4,Nolte: Top Pollster Finds 47% Say ‘Likely‘ Democrats Stole Election https://t.co/d8YFhFzA5w via @BreitbartNews Rigged Election!,2020,"rgb(0, 14, 137)"
1.32976E+18,25.34668732,-20.77123451,4,A Rigged Election! https://t.co/dAviFrkEP4,2020,"rgb(0, 14, 137)"
1.32978E+18,-11.07420063,-19.46209335,4,Giuliani: The Case for Election Fraud Being Made By Americans https://t.co/yNfaKqYzCO via @BreitbartNews,2020,"rgb(0, 14, 137)"
1.33012E+18,-9.46478653,-22.05166435,4,Trump Announces Groundbreaking Rules to Lower Prescription Drug Prices https://t.co/UUrRe7oZfi via @BreitbartNews,2020,"rgb(0, 14, 137)"
1.33014E+18,-7.921499729,3.887034655,4,Massive voter fraud will be shown! https://t.co/F0iGNXtXZP,2020,"rgb(0, 14, 137)"
1.33015E+18,-7.111339569,3.026048422,4,Big voter fraud information coming out concerning Georgia. Stay tuned!,2020,"rgb(0, 14, 137)"
1.33036E+18,-3.824710369,-16.55459023,4,"Thanks Mark. It’s all a continuation of the never ending Witch Hunt. Judge Brann, who would not even allow us to present our case or evidence, is an appointment of Senator Pat “No Tariffs” Toomey of Pennsylvania, no friend of mine, &amp; Obama - No wonder. 900,000 Fraudulent Votes! https://t.co/17rk2KsUPs",2020,"rgb(0, 14, 137)"
